components/map/route-polyline.test.tsx(507,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(509,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(516,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(535,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(539,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(542,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(558,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(561,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(568,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(569,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(591,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(594,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(614,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(617,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(637,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(644,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(645,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(667,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(670,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(671,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(674,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(699,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(700,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(701,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(704,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(705,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(706,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(713,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(714,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(731,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(734,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(751,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(754,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(777,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(778,7): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(789,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(793,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(794,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(813,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(814,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(821,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(822,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(823,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(824,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(827,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(842,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(843,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(847,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(855,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(856,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(877,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(878,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(879,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(883,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(884,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(887,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(921,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(922,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(930,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(931,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(963,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(964,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(965,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(968,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(969,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(970,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(973,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(995,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1003,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1004,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1012,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1013,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1023,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1026,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1037,11): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1045,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1046,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1050,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1053,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1060,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1067,5): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1068,7): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/map/route-polyline.test.tsx(1092,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1093,9): error TS2304: Cannot find name 'expect'.
components/map/route-polyline.test.tsx(1094,9): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(22,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(26,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(43,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(49,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(66,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(73,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(91,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(97,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(114,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(120,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(142,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(148,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(150,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(156,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(158,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(164,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(173,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(179,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(193,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(199,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(208,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(214,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(228,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(232,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(236,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(257,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(264,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(268,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(300,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(301,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(302,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(314,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(347,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(348,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(354,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(386,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(390,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(393,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(425,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(429,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(435,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(467,5): error TS2304: Cannot find name 'expect'.
components/planning/__tests__/route-option-card.test.ts(484,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/__tests__/route-option-card.test.ts(513,39): error TS2339: Property 'favorites' does not exist on type '{ routeOptionId: string; label: string; rationale: string; stats: { distanceMeters: number; durationSeconds: number; legsCount: number; }; map: { bounds: { northeast: { lat: number; lng: number; }; southwest: { ...; }; }; overviewGeometry: { ...; }; legs: any[]; }; overlaysPreview: { ...; }; }'.
components/planning/__tests__/route-option-card.test.ts(514,5): error TS2304: Cannot find name 'expect'.
components/planning/route-option-card.tsx(178,20): error TS2322: Type '"primary"' is not assignable to type 'BadgeVariant'.
components/planning/route-option-card.tsx(195,59): error TS2339: Property 'subtle' does not exist on type 'SemanticColorSet'.
components/planning/segment-detail-view.test.tsx(105,1): error TS2708: Cannot use namespace 'jest' as a value.
components/planning/segment-detail-view.test.tsx(130,3): error TS2739: Type '{ byLeg: { legIndex: number; segments: { startMeters: number; endMeters: number; level: string; probability: number; }[]; }[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { probability?: number; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(143,3): error TS2739: Type '{ byLeg: { legIndex: number; segments: { startMeters: number; endMeters: number; level: string; }[]; }[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { reason?: string; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(155,3): error TS2739: Type '{ byLeg: { legIndex: number; segments: { startMeters: number; endMeters: number; level: string; temperatureCelsius: number; }[]; }[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { temperatureCelsius?: number; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(179,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(184,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(185,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(200,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(201,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(202,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(208,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(209,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(210,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(211,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(212,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(215,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(216,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(217,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(218,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(219,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(220,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(228,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(229,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(245,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(247,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(249,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(252,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(261,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(262,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(275,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(279,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(283,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(291,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(292,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(301,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(303,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(305,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(309,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(310,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(316,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(319,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/segment-detail-view.test.tsx(322,9): error TS2739: Type '{ byLeg: undefined[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { probability?: number; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(323,9): error TS2739: Type '{ byLeg: undefined[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { reason?: string; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(324,9): error TS2739: Type '{ byLeg: undefined[]; }' is missing the following properties from type '{ legend: { range?: { min?: number; max?: number; unit?: string; }; label: string; level: string; }[]; generatedAt: number; modelVersion: string; byLeg: { legIndex: number; segments: { temperatureCelsius?: number; level: string; startMeters: number; endMeters: number; }[]; }[]; }': legend, generatedAt, modelVersion
components/planning/segment-detail-view.test.tsx(331,7): error TS2304: Cannot find name 'expect'.
components/planning/segment-detail-view.test.tsx(332,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(105,1): error TS2708: Cannot use namespace 'jest' as a value.
components/planning/weather-strip.test.tsx(120,13): error TS2353: Object literal may only specify known properties, and 'start' does not exist in type '{ probability?: number; level: string; startMeters: number; endMeters: number; }'.
components/planning/weather-strip.test.tsx(130,13): error TS2353: Object literal may only specify known properties, and 'start' does not exist in type '{ reason?: string; level: string; startMeters: number; endMeters: number; }'.
components/planning/weather-strip.test.tsx(140,13): error TS2353: Object literal may only specify known properties, and 'start' does not exist in type '{ temperatureCelsius?: number; level: string; startMeters: number; endMeters: number; }'.
components/planning/weather-strip.test.tsx(156,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(161,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(162,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(174,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(176,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(177,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(185,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(186,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(198,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(200,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(202,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(205,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(217,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(219,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(227,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(228,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(240,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(241,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(247,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(248,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(249,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(252,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(265,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(270,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(272,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(280,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(281,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(293,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(294,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(296,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(297,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(298,7): error TS2304: Cannot find name 'expect'.
components/planning/weather-strip.test.tsx(302,3): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(303,5): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
components/planning/weather-strip.test.tsx(314,7): error TS2304: Cannot find name 'expect'.
